dear	1_116_V_fcw_01.mp3	親愛なる
arrive(d)	1_116_V_fcw_02.mp3	着く，到着する
ago	1_116_V_fcw_03.mp3	～前に
along	1_116_V_fcw_04.mp3	～に沿って
beach	1_116_V_fcw_05.mp3	砂浜，浜辺
visit(ed)	1_116_V_fcw_06.mp3	（～を）訪ねる
yesterday	1_116_V_fcw_07.mp3	昨日（は）
there	1_116_V_fcw_08.mp3	そこに/で
enjoy	1_116_V_fcw_09.mp3	（～を）楽しむ
tomorrow	1_116_V_fcw_10.mp3	明日（は）
we're	1_116_V_fcw_11.mp3	we are
Gold Coast	1_116_V_fcw_12.mp3	ゴールドコースト
Australia	1_116_V_fcw_13.mp3	オーストラリア〔国名〕
wildlife 	1_116_V_fcw_14.mp3	野生動物
sanctuary	1_116_V_fcw_15.mp3	保護区
national park	1_116_V_fcw_16.mp3	国立公園
did	1_118_V_fcw_01.mp3	doの過去形
receive	1_118_V_fcw_02.mp3	（～を）受け取る
letter	1_118_V_fcw_03.mp3	手紙
hold	1_118_V_fcw_04.mp3	(～を)持つ
arm(s)	1_118_V_fcw_05.mp3	腕
bird	1_118_V_fcw_06.mp3	鳥
fast	1_118_V_fcw_07.mp3	速く
fly	1_118_V_fcw_08.mp3	飛ぶ
know	1_118_V_fcw_09.mp3	(～を）知っている
didn't	1_118_V_fcw_10.mp3	did not
hold ~ in one's arms	1_118_V_fcw_11.mp3	～を腕に抱く
koala(s)	1_118_V_fcw_12.mp3	コアラ
emu	1_118_V_fcw_13.mp3	エミュー
went	1_120_V_fcw_01.mp3	goの過去形
last	1_120_V_fcw_02.mp3	この前の
saw	1_120_V_fcw_03.mp3	seeの過去形
unique	1_120_V_fcw_04.mp3	独特の，めずらしい
carry	1_120_V_fcw_05.mp3	（～を）運ぶ
babies < baby	1_120_V_fcw_06.mp3	赤ちゃん
them	1_120_V_fcw_07.mp3	彼（女）らに/を，それらに/を
kilometer(s)	1_120_V_fcw_08.mp3	キロメートル
hour	1_120_V_fcw_09.mp3	時間
light	1_120_V_fcw_10.mp3	明かり
catch	1_120_V_fcw_11.mp3	（～を）つかまえる
interested	1_120_V_fcw_12.mp3	興味を持った
am/are/is interested in ~	1_120_V_fcw_13.mp3	～に興味がある
kangaroo(s)	1_120_V_fcw_14.mp3	カンガルー
pouch(es)	1_120_V_fcw_15.mp3	袋
glow-worm(s)	1_120_V_fcw_16.mp3	ツチボタル
attract	1_120_V_fcw_17.mp3	（～を）引きつける，引き寄せる
insect(s)	1_120_V_fcw_18.mp3	虫，昆虫
~ kilometers an hour	1_120_V_fcw_19.mp3	時速～キロ
pardon	1_123_V_fcw_01.mp3	許し
kind	1_123_V_fcw_02.mp3	種類
well	1_123_V_fcw_03.mp3	ええと，あの，ところで
uh-huh	1_123_V_fcw_04.mp3	うんうん，ふーん
Pardon?	1_123_V_fcw_05.mp3	もう一度おっしゃってください。
What kind of ~ ?	1_123_V_fcw_06.mp3	どんな種類の～ですか？
Sorry?	1_123_V_fcw_07.mp3	何とおっしゃいましたか。
Excuse me?	1_123_V_fcw_08.mp3	何とおっしゃいました？
poodle	1_123_V_fcw_09.mp3	プードル
class	1_124_V_fcw_01.mp3	クラス，学級
brought	1_124_V_fcw_02.mp3	bringの過去形
zoo	1_124_V_fcw_03.mp3	動物園
send	1_124_V_fcw_04.mp3	（～を）送る
more	1_124_V_fcw_05.mp3	これ以上の，もっと
care	1_124_V_fcw_06.mp3	注意
sincerely	1_124_V_fcw_07.mp3	敬具
the other day	1_124_V_fcw_08.mp3	先日
some day	1_124_V_fcw_09.mp3	いつか，そのうち
Take care.	1_124_V_fcw_10.mp3	お元気で。
White	1_125_V_fcw_01.mp3	ホワイト〔姓〕
story	1_126_V_fcw_01.mp3	話，ストーリー
