dish	1_088_V_fcw_01.mp3	料理，皿

special	1_088_V_fcw_02.mp3	特別な

meaning	1_088_V_fcw_03.mp3	意味

example	1_088_V_fcw_04.mp3	例

mean(s)	1_088_V_fcw_05.mp3	（〜を）意味する

joy	1_088_V_fcw_06.mp3	喜び

when	1_088_V_fcw_07.mp3	いつ

often	1_088_V_fcw_08.mp3	しょっちゅう，よく

pie	1_088_V_fcw_09.mp3	パイ

New Year	1_088_V_fcw_10.mp3	新年

for example	1_088_V_fcw_11.mp3	例えば

Thanksgiving	1_088_V_fcw_12.mp3	感謝祭

Christmas	1_088_V_fcw_13.mp3	クリスマス

turkey	1_088_V_fcw_14.mp3	七面鳥

traditional	1_090_V_fcw_01.mp3	伝統的な

event	1_090_V_fcw_02.mp3	行事，イベント

favorite	1_090_V_fcw_03.mp3	お気に入りの

word(s)	1_090_V_fcw_04.mp3	言葉

brush	1_090_V_fcw_05.mp3	筆

sound(s)	1_090_V_fcw_06.mp3	〜に聞こえる

like	1_090_V_fcw_07.mp3	〜のように/な

fun	1_090_V_fcw_08.mp3	おもしろいこと

can	1_090_V_fcw_09.mp3	（〜することが）できる

can't	1_090_V_fcw_10.mp3	cannot

Sounds like fun.	1_090_V_fcw_11.mp3	おもしろそうだね。

peace	1_092_V_fcw_01.mp3	平和

say	1_092_V_fcw_02.mp3	言う

hmm	1_092_V_fcw_03.mp3	うむ，ふうむ

How do you ~ ?	1_092_V_fcw_04.mp3	どのように〜しますか。

in English	1_092_V_fcw_05.mp3	英語で

Let's see.	1_092_V_fcw_06.mp3	ええと。

whose	1_096_V_fcw_01.mp3	だれの

mine	1_096_V_fcw_02.mp3	私のもの

yours	1_096_V_fcw_03.mp3	あなた（たち）のもの

hers	1_097_V_fcw_01.mp3	彼女のもの

theirs	1_097_V_fcw_02.mp3	彼（女）らのもの，それらのもの

ours	1_097_V_fcw_03.mp3	私たちのもの

big	1_097_V_fcw_04.mp3	大きい，大きな

sorry	1_097_V_fcw_05.mp3	すまなく思って

