musician	3_068_V_fcw_01.mp3	音楽家

eyesight	3_068_V_fcw_02.mp3	視力

radio	3_068_V_fcw_03.mp3	ラジオ

rhythm	3_068_V_fcw_04.mp3	リズム

drum(s)	3_068_V_fcw_05.mp3	ドラム

amaze(d)	3_068_V_fcw_06.mp3	（〜を）びっくりさせる

more than just ~	3_068_V_fcw_07.mp3	単なる〜以上の

on the radio	3_068_V_fcw_08.mp3	ラジオで

keep rhythm with ~	3_068_V_fcw_09.mp3	〜に合わせてリズムを刻む

~ and so on	3_068_V_fcw_10.mp3	〜など

Stevie Wonder	3_068_V_fcw_11.mp3	スティービー・ワンダー
〔歌手〕

African-American	3_068_V_fcw_12.mp3	アフリカ系アメリカ人の

turning	3_070_V_fcw_01.mp3	曲がり角

release(d)	3_070_V_fcw_02.mp3	〔CD/レコードを〕発売する

album	3_070_V_fcw_03.mp3	〔レコード/CDの〕アルバム

star	3_070_V_fcw_04.mp3	〔芸能界の〕スター

hit	3_070_V_fcw_05.mp3	ヒット（曲）

song	3_070_V_fcw_06.mp3	歌

touch(ed)	3_070_V_fcw_07.mp3	（〜を）感動させる

accident	3_070_V_fcw_08.mp3	事故

difficulties < difficulty	3_070_V_fcw_09.mp3	困難

turning point	3_070_V_fcw_10.mp3	転機

one hit after another	3_070_V_fcw_11.mp3	次から次へとヒットする

celebrate(d)	3_072_V_fcw_01.mp3	（〜を）祝う

equal	3_072_V_fcw_02.mp3	平等な

right(s)	3_072_V_fcw_03.mp3	権利

kill(ed)	3_072_V_fcw_04.mp3	（〜を）殺す

government	3_072_V_fcw_05.mp3	政府

national	3_072_V_fcw_06.mp3	国の，国民の

national holiday	3_072_V_fcw_07.mp3	国民の祝日

take part in ~	3_072_V_fcw_08.mp3	〜に参加する

Martin Luther King, Jr.	3_072_V_fcw_09.mp3	マーティン・ルーサー・キング・ジュニア

non-white(s)	3_072_V_fcw_10.mp3	白人以外の人

AIDS	3_072_V_fcw_11.mp3	エイズ

demonstration(s)	3_074_V_fcw_01.mp3	デモ

against	3_074_V_fcw_02.mp3	〜に反対して

advantage(s)	3_074_V_fcw_03.mp3	有利な立場

sang	3_074_V_fcw_04.mp3	singの過去形

men	3_074_V_fcw_05.mp3	manの複数形

race(s)	3_074_V_fcw_06.mp3	人種

apartheid	3_074_V_fcw_07.mp3	アパルトヘイト

white people	3_074_V_fcw_08.mp3	白人

South Africa	3_074_V_fcw_09.mp3	南アフリカ共和国〔国名〕

United Nations	3_074_V_fcw_10.mp3	国際連合

