star(s)	1_100_V_fcw_01.mp3	星

through	1_100_V_fcw_02.mp3	〜を通して

telescope	1_100_V_fcw_03.mp3	望遠鏡

sky	1_100_V_fcw_04.mp3	空

beautiful	1_100_V_fcw_05.mp3	美しい，きれいな

tonight	1_100_V_fcw_06.mp3	今夜（は）

sure	1_100_V_fcw_07.mp3	いいとも，もちろん

over	1_100_V_fcw_08.mp3	越えて

soon	1_100_V_fcw_09.mp3	すぐに

Can I speak to ~ ?	1_100_V_fcw_10.mp3	〔電話で〕〜さんをお願いします。

Speaking.	1_100_V_fcw_11.mp3	〔電話で〕私です

What's up?	1_100_V_fcw_12.mp3	どうしたの。

come and ~	1_100_V_fcw_13.mp3	〜しに来る/行く

come over	1_100_V_fcw_14.mp3	来る，やって来る

right now	1_100_V_fcw_15.mp3	いますぐに

moon	1_102_V_fcw_01.mp3	月

wow	1_102_V_fcw_02.mp3	うわあ

camera	1_102_V_fcw_03.mp3	カメラ

rabbit	1_102_V_fcw_04.mp3	ウサギ

making < make	1_102_V_fcw_05.mp3	（〜を）作る

How big!	1_102_V_fcw_06.mp3	なんて大きいんだ。

take pictures	1_102_V_fcw_07.mp3	写真を撮る

rice cake(s)	1_102_V_fcw_08.mp3	もち

people	1_104_V_fcw_01.mp3	人々

lion	1_104_V_fcw_02.mp3	ライオン

eastern	1_104_V_fcw_03.mp3	東の

woman	1_104_V_fcw_04.mp3	女の人，女性

which	1_104_V_fcw_05.mp3	どちらの，どの

idea	1_104_V_fcw_06.mp3	考え，アイディア

king	1_104_V_fcw_07.mp3	王，国王

Arabian(s)	1_104_V_fcw_08.mp3	アラビア人（の），アラビアの

Europe	1_104_V_fcw_09.mp3	ヨーロッパ

hamburger	1_107_V_fcw_01.mp3	ハンバーガー

cheeseburger	1_107_V_fcw_02.mp3	チーズバーガー

iced	1_107_V_fcw_03.mp3	冷やした

cola	1_107_V_fcw_04.mp3	コーラ

next	1_107_V_fcw_05.mp3	次（の人）

dollar(s)	1_107_V_fcw_06.mp3	ドル

cent(s)	1_107_V_fcw_07.mp3	セント

hot dog	1_107_V_fcw_08.mp3	ホットドッグ

French fries	1_107_V_fcw_09.mp3	フライドポテト

iced tea	1_107_V_fcw_10.mp3	アイスティー

For here or to go?	1_107_V_fcw_11.mp3	こちらでおめし上がりですか，それともお持ち帰りですか。

Here you are.	1_107_V_fcw_12.mp3	はい，どうぞ。

How much ~ ?	1_107_V_fcw_13.mp3	〜はいくらですか。

Meg	1_107_V_fcw_14.mp3	メグ〔名〕

