been	3_036_V_fcw_01.mp3	beの過去分詞形
surround(ed)	3_036_V_fcw_02.mp3	（～を）囲む
since	3_036_V_fcw_03.mp3	～以来，～してから（今まで）
cave	3_036_V_fcw_04.mp3	洞窟
form(ed)	3_036_V_fcw_05.mp3	（～を）形作る
melt(ed)	3_036_V_fcw_06.mp3	融ける
whole	3_036_V_fcw_07.mp3	全体の
color	3_036_V_fcw_08.mp3	色
sunlight	3_036_V_fcw_09.mp3	日光
whale	3_036_V_fcw_10.mp3	クジラ
Alaska	3_036_V_fcw_11.mp3	アラスカ
Juneau	3_036_V_fcw_12.mp3	ジュノー
whale watching	3_036_V_fcw_13.mp3	ホエールウォッチング
guide	3_038_V_fcw_01.mp3	ガイド
north	3_038_V_fcw_02.mp3	北へ
toward	3_038_V_fcw_03.mp3	～の方へ
circle	3_038_V_fcw_04.mp3	円
blow	3_038_V_fcw_05.mp3	吐く
bubble(s)	3_038_V_fcw_06.mp3	泡
trap(ped)	3_038_V_fcw_07.mp3	（～を）閉じ込める
center	3_038_V_fcw_08.mp3	中心，中央，真ん中
swallow	3_038_V_fcw_09.mp3	（～を）ごくりと飲み込む
all at once	3_038_V_fcw_10.mp3	いっせいに
the Arctic Ocean	3_038_V_fcw_11.mp3	北極海
smell(s)	3_040_V_fcw_01.mp3	～のにおいがする
ever	3_040_V_fcw_02.mp3	今までに
eaten	3_040_V_fcw_03.mp3	eatの過去分詞形
spoon(s)	3_040_V_fcw_04.mp3	スプーン
fork(s)	3_040_V_fcw_05.mp3	フォーク
seen	3_040_V_fcw_06.mp3	seeの過去分詞形
Sonia	3_040_V_fcw_07.mp3	ソニア〔名〕
Rome	3_040_V_fcw_08.mp3	ローマ
Roman(s)	3_040_V_fcw_09.mp3	ローマ人
When in Rome, do as the Romans do.	3_040_V_fcw_10.mp3	郷に入っては郷に従え。
unclean	3_042_V_fcw_01.mp3	不浄な，汚い
chance	3_047_V_fcw_01.mp3	機会
somewhere	3_047_V_fcw_02.mp3	どこかに/へ/で
How often ~ ?	3_047_V_fcw_03.mp3	〔頻度〕どのくらい～ですか。
twice	3_048_V_fcw_01.mp3	二度，二倍
climb(ed)	3_048_V_fcw_02.mp3	登る
by the way	3_048_V_fcw_03.mp3	ところで
move(d)	3_049_V_fcw_01.mp3	（～を）感動させる
I get it. / I've got it. / I got it. 	3_049_V_fcw_02.mp3	わかった
You're right.	3_049_V_fcw_03.mp3	その通りです。
How exciting!	3_049_V_fcw_04.mp3	へえ，すごい！
