finish(ed)	3_026_V_fcw_01.mp3	（〜を）終える

perfect	3_026_V_fcw_02.mp3	完全な

timing	3_026_V_fcw_03.mp3	タイミング

softball	3_026_V_fcw_04.mp3	ソフトボール

already	3_026_V_fcw_05.mp3	もう，既に

done 	3_026_V_fcw_06.mp3	doの過去分詞形

I've	3_026_V_fcw_07.mp3	I haveの短縮形 

perfect timing	3_026_V_fcw_08.mp3	グッドタイミング

You do?	3_026_V_fcw_09.mp3	あなたも（するの）？

That's right.	3_026_V_fcw_10.mp3	その通りです。

California	3_026_V_fcw_11.mp3	カリフォルニア

miss(ed)	3_028_V_fcw_01.mp3	（〜を）見そこなう

half	3_028_V_fcw_02.mp3	半分

red	3_028_V_fcw_03.mp3	赤い/の

uniform	3_028_V_fcw_04.mp3	ユニフォーム

score(d)	3_028_V_fcw_05.mp3	得点する

point(s)	3_028_V_fcw_06.mp3	得点

final	3_028_V_fcw_07.mp3	最後の

buzzer	3_028_V_fcw_08.mp3	ブザー

rang < ring	3_028_V_fcw_09.mp3	鳴る

lost  < lose	3_028_V_fcw_10.mp3	負ける

cheer	3_028_V_fcw_11.mp3	（〜を）元気付ける，応援する，励ます

hasn't	3_028_V_fcw_12.mp3	has not

haven't	3_028_V_fcw_13.mp3	have not

the first half	3_028_V_fcw_14.mp3	前半

so far 	3_028_V_fcw_15.mp3	今までのところ

cheer ~ up	3_028_V_fcw_16.mp3	〜を元気付ける

close game	3_028_V_fcw_17.mp3	接戦

diary	3_030_V_fcw_01.mp3	日記

teammate(s)	3_030_V_fcw_02.mp3	チームメイト

share(d)	3_030_V_fcw_03.mp3	（〜を）分かち合う

support(ed)	3_030_V_fcw_04.mp3	（〜を）支える

end(ed)	3_030_V_fcw_05.mp3	終わる

forever	3_030_V_fcw_06.mp3	永久に

junior high = junior high school	3_030_V_fcw_07.mp3	中学校

pair	3_034_V_fcw_01.mp3	１組

sneaker(s)	3_034_V_fcw_02.mp3	スニーカー

quite	3_034_V_fcw_03.mp3	とても

blue	3_034_V_fcw_04.mp3	青

fit	3_034_V_fcw_05.mp3	合う

perfectly	3_034_V_fcw_06.mp3	完全に

black	3_034_V_fcw_07.mp3	黒

white	3_034_V_fcw_08.mp3	白

yellow	3_034_V_fcw_09.mp3	黄色

green	3_034_V_fcw_10.mp3	緑

a pair of ~  	3_034_V_fcw_11.mp3	１足の〜

a little	3_034_V_fcw_12.mp3	少し

watch	3_035_V_fcw_01.mp3	腕時計

expensive	3_035_V_fcw_02.mp3	高価な

wrap	3_035_V_fcw_03.mp3	（〜を）包む

wait a minute	3_035_V_fcw_04.mp3	ちょっと待って

