as	2_110_V_fcw_01.mp3	〜と同じくらい

sent	2_110_V_fcw_02.mp3	sendの過去形

e-mail	2_110_V_fcw_03.mp3	Eメール

subject	2_110_V_fcw_04.mp3	用件

latest	2_110_V_fcw_05.mp3	最新の

volume	2_110_V_fcw_06.mp3	巻

bookstore	2_110_V_fcw_07.mp3	書店

as much as ~	2_110_V_fcw_08.mp3	〜と同じくらい

say hi to ~	2_110_V_fcw_09.mp3	〜によろしくと伝えて

Bye for now,	2_110_V_fcw_10.mp3	じゃあね

French	2_110_V_fcw_11.mp3	フランス人の

Manon	2_110_V_fcw_12.mp3	マノン〔名〕

anime	2_110_V_fcw_13.mp3	アニメ

ONE PIECE	2_110_V_fcw_14.mp3	『ワンピース』

better	2_112_V_fcw_01.mp3	good, wellの比較級

animation	2_112_V_fcw_02.mp3	動画，アニメーション

easily	2_112_V_fcw_03.mp3	簡単に

Western	2_112_V_fcw_04.mp3	欧米の

became 	2_114_V_fcw_01.mp3	becomeの過去形

influence(d)	2_114_V_fcw_02.mp3	（〜に）影響を与える

remember	2_114_V_fcw_03.mp3	（〜を）覚えている

warrior(s)	2_114_V_fcw_04.mp3	武人，軍人

fight	2_114_V_fcw_05.mp3	戦う

sword	2_114_V_fcw_06.mp3	剣

if 	2_114_V_fcw_07.mp3	もし〜ならば

should	2_114_V_fcw_08.mp3	〜すべきである

after ~ing	2_114_V_fcw_09.mp3	〜した後に/で

around the world	2_114_V_fcw_10.mp3	世界中の/で

Star Wars	2_114_V_fcw_11.mp3	『スター・ウォーズ』

