animal(s)	1_030_V_fcw_01.mp3	動物

how	1_030_V_fcw_02.mp3	どのように（して），どれくらい

about	1_030_V_fcw_03.mp3	〜について

me	1_030_V_fcw_04.mp3	私に/を

have	1_030_V_fcw_05.mp3	（〜を）持っている，飼っている

and	1_030_V_fcw_06.mp3	と，そして

a	1_030_V_fcw_07.mp3	1つの，1匹の〔子音の前〕

want	1_030_V_fcw_08.mp3	（〜を）欲しいと思う

an	1_030_V_fcw_09.mp3	1つの〔母音の前〕

How about ~ ?	1_030_V_fcw_10.mp3	〜はどうですか。

Me, too.	1_030_V_fcw_11.mp3	私もです。

very	1_032_V_fcw_01.mp3	とても

much	1_032_V_fcw_02.mp3	たくさん，とても

listen	1_032_V_fcw_03.mp3	聞く

to	1_032_V_fcw_04.mp3	〜に対して，〜にとって 

every	1_032_V_fcw_05.mp3	毎〜

day	1_032_V_fcw_06.mp3	日

many	1_032_V_fcw_07.mp3	たくさんの

about	1_032_V_fcw_08.mp3	約，およそ

oh	1_032_V_fcw_09.mp3	おおっ，おや，まあ

very much	1_032_V_fcw_10.mp3	たいへん

listen to ~	1_032_V_fcw_11.mp3	〜を聞く

every day	1_034_V_fcw_01.mp3	毎日

watch	1_034_V_fcw_02.mp3	（〜を）見る

game(s)	1_034_V_fcw_03.mp3	試合，ゲーム

on	1_034_V_fcw_04.mp3	〜で，〜によって

TV	1_034_V_fcw_05.mp3	テレビ

what	1_034_V_fcw_06.mp3	何が/を/に

drama(s)	1_034_V_fcw_07.mp3	ドラマ，劇

movie(s)	1_034_V_fcw_08.mp3	映画

program(s)	1_034_V_fcw_09.mp3	番組

on TV	1_034_V_fcw_10.mp3	テレビで

stand	1_037_V_fcw_01.mp3	立つ，立っている

up	1_037_V_fcw_02.mp3	上に

run	1_037_V_fcw_03.mp3	走る

walk	1_037_V_fcw_04.mp3	歩く

sit	1_037_V_fcw_05.mp3	座る，座っている

down	1_037_V_fcw_06.mp3	下に

write	1_037_V_fcw_07.mp3	書く

name	1_037_V_fcw_08.mp3	名前

stand up	1_037_V_fcw_09.mp3	立つ，立ち上がる

sit down	1_037_V_fcw_10.mp3	座る，着席する

