aboard	2_034_V_fcw_01.mp3	〜に乗って

flight	2_034_V_fcw_02.mp3	便，飛行，空の旅

will	2_034_V_fcw_03.mp3	〜するだろう，するつもりだ

be	2_034_V_fcw_04.mp3	〔am, are, is, was, wereの原形〕
〜です，〜である，（〜に）いる/ある

minute(s)	2_034_V_fcw_05.mp3	分

seat	2_034_V_fcw_06.mp3	座席

front	2_034_V_fcw_07.mp3	正面

off	2_034_V_fcw_08.mp3	離れて

serve	2_034_V_fcw_09.mp3	出す

Welcome aboard ~.	2_034_V_fcw_10.mp3	〜にご搭乗ありがとうございます。

in front of ~ 	2_034_V_fcw_11.mp3	〜の前の/に

take off	2_034_V_fcw_12.mp3	離陸する

U.K.	2_034_V_fcw_13.mp3	イギリス〔国名〕

compartment(s)	2_034_V_fcw_14.mp3	もの入れ

travel(ing)	2_036_V_fcw_01.mp3	旅行する

brave	2_036_V_fcw_02.mp3	勇敢な

won't	2_036_V_fcw_03.mp3	will not

we'll	2_036_V_fcw_04.mp3	we will

I'll	2_036_V_fcw_05.mp3	I will

by yourself	2_036_V_fcw_06.mp3	（あなた）ひとりで

ladies < lady	2_038_V_fcw_01.mp3	婦人

gentlemen < gentleman	2_038_V_fcw_02.mp3	紳士

pass 	2_038_V_fcw_03.mp3	（〜を）手渡す

card(s)	2_038_V_fcw_04.mp3	カード

fill	2_038_V_fcw_05.mp3	（〜を）満たす，いっぱいにする

question(s)	2_038_V_fcw_06.mp3	質問，問題

just	2_038_V_fcw_07.mp3	ただ〜だけ

hotel	2_038_V_fcw_08.mp3	ホテル

address	2_038_V_fcw_09.mp3	住所，あて名

Ladies and gentlemen.	2_038_V_fcw_10.mp3	みなさん。〔呼びかけ〕

pass out ~	2_038_V_fcw_11.mp3	〜を配る

fill out	2_038_V_fcw_12.mp3	〔空白など〕に書き入れる

landing card(s)	2_038_V_fcw_13.mp3	入国カード

official	2_040_V_fcw_01.mp3	係官，職員

passport	2_040_V_fcw_02.mp3	パスポート

purpose	2_040_V_fcw_03.mp3	目的

sightseeing	2_040_V_fcw_04.mp3	観光

return	2_040_V_fcw_05.mp3	帰りの

ticket	2_040_V_fcw_06.mp3	切符，チケット

How long ~ ?	2_040_V_fcw_07.mp3	どのくらいの間〜ですか？

return ticket	2_040_V_fcw_08.mp3	帰りの切符

sunny	2_044_V_fcw_01.mp3	晴れた

cloudy	2_044_V_fcw_02.mp3	曇りの

rainy	2_044_V_fcw_03.mp3	雨降りの

snowy	2_044_V_fcw_04.mp3	雪の

windy	2_044_V_fcw_05.mp3	風の強い

cold	2_044_V_fcw_06.mp3	寒い

cool	2_044_V_fcw_07.mp3	涼しい

warm	2_044_V_fcw_08.mp3	暖かい

humid	2_044_V_fcw_09.mp3	蒸し暑い

weather	2_044_V_fcw_10.mp3	天気

rain(ing)	2_044_V_fcw_11.mp3	雨が降る

snow(ing)	2_044_V_fcw_12.mp3	雪が降る

temperature	2_044_V_fcw_13.mp3	温度，気温

how's	2_044_V_fcw_14.mp3	how is

5℃ = five degrees Celsius	2_044_V_fcw_15.mp3	摂氏5度

it'll	2_045_V_fcw_01.mp3	it will

all day	2_045_V_fcw_02.mp3	1日中

Mary	2_045_V_fcw_03.mp3	メアリー〔名〕

Kent	2_045_V_fcw_04.mp3	ケント〔名〕

Pablo	2_045_V_fcw_05.mp3	パブロ〔名〕

Brasilia	2_045_V_fcw_06.mp3	ブラジリア

