waitress	2_046_V_fcw_01.mp3	ウェイトレス
roast	2_046_V_fcw_02.mp3	焼いた，あぶった
beef	2_046_V_fcw_03.mp3	牛肉
soup	2_046_V_fcw_04.mp3	スープ
could	2_046_V_fcw_05.mp3	〔Could you ~ ?で〕～してくださいますか。
explain	2_046_V_fcw_06.mp3	（～を）説明する
soft	2_046_V_fcw_07.mp3	やわらかい
round 	2_046_V_fcw_08.mp3	丸い
bread	2_046_V_fcw_09.mp3	パン
would	2_046_V_fcw_10.mp3	〔would likeで ていねいな依頼や希望の表現に使う〕
shall	2_046_V_fcw_11.mp3	〔Shall I ~ ?で〕～しましょうか。
Would you like ~ ?	2_046_V_fcw_12.mp3	～はいかがですか。
roast beef	2_046_V_fcw_13.mp3	ローストビーフ
Yorkshire pudding	2_046_V_fcw_14.mp3	ヨークシャー・プディング
fluffy	2_046_V_fcw_15.mp3	ふわふわした
clerk	2_048_V_fcw_01.mp3	店員
may	2_048_V_fcw_02.mp3	～してもよい
polo	2_048_V_fcw_03.mp3	ポロ
shirt	2_048_V_fcw_04.mp3	シャツ
size	2_048_V_fcw_05.mp3	大きさ，サイズ
% = percent	2_048_V_fcw_06.mp3	パーセント
pound(s)	2_048_V_fcw_07.mp3	ポンド
discount	2_048_V_fcw_08.mp3	割引
May I help you?	2_048_V_fcw_09.mp3	いらっしゃいませ。
Right this way, please.	2_048_V_fcw_10.mp3	こちらへどうぞ。
try ~ on	2_048_V_fcw_11.mp3	～を試着する
over there	2_048_V_fcw_12.mp3	向こうに
Thanks.	2_048_V_fcw_13.mp3	ありがとう。
fitting room	2_048_V_fcw_14.mp3	試着室
football	2_050_V_fcw_01.mp3	〔イギリスでは〕サッカー，〔アメリカでは〕アメリカンフットボール
great	2_050_V_fcw_02.mp3	すばらしい
must	2_050_V_fcw_03.mp3	～しなければならない
stadium	2_050_V_fcw_04.mp3	競技場
underground	2_050_V_fcw_05.mp3	〔イギリスの〕地下鉄
subway	2_050_V_fcw_06.mp3	〔アメリカ合衆国の〕地下鉄
So do I.	2_050_V_fcw_07.mp3	私もそうです。
you know	2_050_V_fcw_08.mp3	あのう，･･･ね，あのね
Jim	2_050_V_fcw_09.mp3	ジム〔名〕
British	2_050_V_fcw_10.mp3	イギリスの
British English	2_050_V_fcw_11.mp3	イギリス英語
tube	2_050_V_fcw_12.mp3	チューブ
either	2_052_V_fcw_01.mp3	〔~ not …, eitherで〕～も･･･しない
close	2_052_V_fcw_02.mp3	近い
tower	2_052_V_fcw_03.mp3	タワー，塔
leave	2_052_V_fcw_04.mp3	出発する，去る
mustn't	2_052_V_fcw_05.mp3	must not
~ not…, either	2_052_V_fcw_06.mp3	～も･･･しない
Shall we ~?	2_052_V_fcw_07.mp3	（一緒に）～しましょうか。
How long does it take to ~ ?	2_052_V_fcw_08.mp3	～へはどのくらいかかりますか。
Paris	2_052_V_fcw_09.mp3	パリ
Eurostar	2_052_V_fcw_10.mp3	ユーロスター
Eiffel Tower	2_052_V_fcw_11.mp3	エッフェル塔
post	2_056_V_fcw_01.mp3	郵便，郵便物
office	2_056_V_fcw_02.mp3	会社
street	2_056_V_fcw_03.mp3	通り
corner	2_056_V_fcw_04.mp3	角
hospital	2_056_V_fcw_05.mp3	病院
bank	2_056_V_fcw_06.mp3	銀行
museum	2_056_V_fcw_07.mp3	博物館，美術館
lost	2_056_V_fcw_08.mp3	道に迷った
afraid	2_056_V_fcw_09.mp3	心配して
you'll	2_056_V_fcw_10.mp3	you will
post office	2_056_V_fcw_11.mp3	郵便局
It’s a  ~-minute walk.	2_056_V_fcw_12.mp3	歩いて～分です。
be lost	2_056_V_fcw_13.mp3	道に迷う
I'm afraid ~.	2_056_V_fcw_14.mp3	残念ながら～です。
shop	2_058_V_fcw_01.mp3	店
traffic	2_058_V_fcw_02.mp3	交通
station	2_058_V_fcw_03.mp3	駅
theater	2_058_V_fcw_04.mp3	劇場，映画館
convenience	2_058_V_fcw_05.mp3	便利（なもの）
store	2_058_V_fcw_06.mp3	店
restaurant	2_058_V_fcw_07.mp3	レストラン
supermarket	2_058_V_fcw_08.mp3	スーパーマーケット
police	2_058_V_fcw_09.mp3	警察
city	2_058_V_fcw_10.mp3	市，都市
hall	2_058_V_fcw_11.mp3	集会所
between	2_058_V_fcw_12.mp3	間に/で
across	2_058_V_fcw_13.mp3	向こう側に
traffic light	2_058_V_fcw_14.mp3	信号灯
movie theater	2_058_V_fcw_15.mp3	映画館
convenience store	2_058_V_fcw_16.mp3	コンビニエンスストア
police station	2_058_V_fcw_17.mp3	警察署
city hall	2_058_V_fcw_18.mp3	市役所
between ~ and …	2_058_V_fcw_19.mp3	～と…の間に/で/の
next to ~	2_058_V_fcw_20.mp3	～の隣に
across from ~	2_058_V_fcw_21.mp3	～の向かいに
drugstore	2_058_V_fcw_22.mp3	薬局
