sometimes	1_072_V_fcw_01.mp3	ときどき

they	1_072_V_fcw_02.mp3	彼（女）らは，それらは

uncle	1_072_V_fcw_03.mp3	おじ

teacher	1_072_V_fcw_04.mp3	教師

his	1_072_V_fcw_05.mp3	彼の

look	1_072_V_fcw_06.mp3	見る

our	1_072_V_fcw_07.mp3	私たちの

we	1_072_V_fcw_08.mp3	私たちは

lot	1_072_V_fcw_09.mp3	たくさん

interesting	1_072_V_fcw_10.mp3	興味深い

they're	1_072_V_fcw_11.mp3	they are

look at ~	1_072_V_fcw_12.mp3	〜を見る

welcome to  ~	1_072_V_fcw_13.mp3	〜へようこそ

a lot of ~	1_072_V_fcw_14.mp3	たくさんの〜

Internet	1_072_V_fcw_15.mp3	インターネット

website	1_072_V_fcw_16.mp3	ウェブサイト

New York City	1_072_V_fcw_17.mp3	ニューヨーク市

am/are/is on the Internet	1_072_V_fcw_18.mp3	インターネットを使っている

classroom	1_074_V_fcw_01.mp3	教室

where	1_074_V_fcw_02.mp3	どこで/に/へ

near	1_074_V_fcw_03.mp3	〜の近くに

their	1_074_V_fcw_04.mp3	彼（女）らの，それらの

own	1_074_V_fcw_05.mp3	自分自身の

keep	1_074_V_fcw_06.mp3	（〜を）しまっておく

locker(s)	1_074_V_fcw_07.mp3	ロッカー

where's	1_074_V_fcw_08.mp3	where is

U.S.	1_074_V_fcw_09.mp3	アメリカ合衆国〔国名〕

lunch	1_076_V_fcw_01.mp3	昼食

tell	1_076_V_fcw_02.mp3	（〜を）話す，教える

us	1_076_V_fcw_03.mp3	私たちを/に

cafeteria	1_076_V_fcw_04.mp3	カフェテリア

bring	1_076_V_fcw_05.mp3	（〜を）持ってくる

sandwich(es)	1_076_V_fcw_06.mp3	サンドイッチ

fruit	1_076_V_fcw_07.mp3	果物

snack(s)	1_076_V_fcw_08.mp3	軽食，おやつ

drink(s)	1_076_V_fcw_09.mp3	飲みもの

him	1_076_V_fcw_10.mp3	彼を/に

with	1_076_V_fcw_11.mp3	〜と

after	1_076_V_fcw_12.mp3	〜の後に/で

her	1_076_V_fcw_13.mp3	彼女に/を

third	1_079_V_fcw_01.mp3	3番目（の），3日

floor	1_079_V_fcw_02.mp3	階

second	1_079_V_fcw_03.mp3	2番目（の），2日

first	1_079_V_fcw_04.mp3	1番目（の），1日，最初の

excuse	1_079_V_fcw_05.mp3	許す

stair(s)	1_079_V_fcw_06.mp3	階段

turn	1_079_V_fcw_07.mp3	曲がる

left	1_079_V_fcw_08.mp3	左に

see	1_079_V_fcw_09.mp3	わかる，理解する

straight	1_079_V_fcw_10.mp3	まっすぐに

right	1_079_V_fcw_11.mp3	右に

Excuse me.	1_079_V_fcw_12.mp3	すみません。

I see.	1_079_V_fcw_13.mp3	わかりました。

