yogurt	3_006_V_fcw_01.mp3	ヨーグルト

salad	3_006_V_fcw_02.mp3	サラダ

ham	3_006_V_fcw_03.mp3	ハム

butter	3_006_V_fcw_04.mp3	バター

paratha	3_006_V_fcw_05.mp3	パラタ

report	3_007_V_fcw_01.mp3	報告

research	3_007_V_fcw_02.mp3	調査

coach	3_007_V_fcw_03.mp3	コーチ

notice(d)	3_007_V_fcw_04.mp3	（〜に）気付く

energy	3_007_V_fcw_05.mp3	エネルギー

believe	3_007_V_fcw_06.mp3	（〜を）信じる

health	3_007_V_fcw_07.mp3	健康

without ~ ing	3_007_V_fcw_08.mp3	〜することなしに

former	3_008_V_fcw_01.mp3	以前の，昔の

capital(s)	3_008_V_fcw_02.mp3	（〜の）首都

shrine(s)	3_008_V_fcw_03.mp3	神社

school trip	3_008_V_fcw_04.mp3	修学旅行

suburb	3_010_V_fcw_01.mp3	郊外

senior	3_010_V_fcw_02.mp3	年上の

built	3_010_V_fcw_03.mp3	buildの過去・過去分詞形

prince	3_010_V_fcw_04.mp3	王子

era	3_010_V_fcw_05.mp3	時代

wooden	3_010_V_fcw_06.mp3	木造の

story	3_010_V_fcw_07.mp3	階

century	3_010_V_fcw_08.mp3	世紀

known	3_010_V_fcw_09.mp3	knowの過去分詞形

written	3_010_V_fcw_10.mp3	writeの過去分詞形

~-story	3_010_V_fcw_11.mp3	〜階建ての

be known as ~	3_010_V_fcw_12.mp3	〜として知られている

Prince Shotoku	3_010_V_fcw_13.mp3	聖徳太子

Asuka era	3_010_V_fcw_14.mp3	飛鳥時代

five-story pagoda	3_010_V_fcw_15.mp3	五重塔

excellent	3_012_V_fcw_01.mp3	非常に優れた

collect	3_012_V_fcw_02.mp3	（〜を）集める

actually	3_012_V_fcw_03.mp3	実は

apartment	3_012_V_fcw_04.mp3	アパート

wood	3_012_V_fcw_05.mp3	木材

amazing	3_012_V_fcw_06.mp3	びっくりさせるような

skillful	3_012_V_fcw_07.mp3	熟練した

carpenter(s)	3_012_V_fcw_08.mp3	大工

spoken	3_012_V_fcw_09.mp3	speakの過去分詞形

~ tall	3_012_V_fcw_10.mp3	高さが〜

make ~ of…	3_012_V_fcw_11.mp3	〜を・・・で作る

~, wasn't it?	3_012_V_fcw_12.mp3	〜ですよね。

