some	1_062_V_fcw_01.mp3	いくらかの，多少の

family	1_062_V_fcw_02.mp3	家族

work(s)	1_062_V_fcw_03.mp3	働く

library	1_062_V_fcw_04.mp3	図書館

teach(es)	1_062_V_fcw_05.mp3	教える

science	1_062_V_fcw_06.mp3	〔教科〕理科，科学

high	1_062_V_fcw_07.mp3	高い

school	1_062_V_fcw_08.mp3	学校

high school	1_062_V_fcw_09.mp3	高校

does	1_064_V_fcw_01.mp3	does < do

any	1_064_V_fcw_02.mp3	何か

hobbies < hobby	1_064_V_fcw_03.mp3	趣味

swimming	1_064_V_fcw_04.mp3	水泳，泳ぐこと

swim(s)	1_064_V_fcw_05.mp3	泳ぐ

well	1_064_V_fcw_06.mp3	上手に，うまく

cycling	1_064_V_fcw_07.mp3	サイクリング

has	1_064_V_fcw_08.mp3	has < have

doesn't	1_064_V_fcw_09.mp3	does not

who	1_066_V_fcw_01.mp3	だれ

girl	1_066_V_fcw_02.mp3	女の子，少女

sister	1_066_V_fcw_03.mp3	姉，妹

university	1_066_V_fcw_04.mp3	大学

boy	1_066_V_fcw_05.mp3	男の子，少年

brother	1_066_V_fcw_06.mp3	兄，弟

junior	1_066_V_fcw_07.mp3	年下の，年少の

student	1_066_V_fcw_08.mp3	生徒

who's	1_066_V_fcw_09.mp3	who is

that's	1_066_V_fcw_10.mp3	that is

junior high school	1_066_V_fcw_11.mp3	中学校

Laura	1_066_V_fcw_12.mp3	ローラ〔名〕

Mike	1_066_V_fcw_13.mp3	マイク〔名〕

short	1_069_V_fcw_01.mp3	短い

long	1_069_V_fcw_02.mp3	長い

tall	1_069_V_fcw_03.mp3	高い

small	1_069_V_fcw_04.mp3	小さい

large	1_069_V_fcw_05.mp3	大きい

too	1_069_V_fcw_06.mp3	あまりにも〜すぎる

low	1_069_V_fcw_07.mp3	低い

hot	1_069_V_fcw_08.mp3	熱い

coffee	1_069_V_fcw_09.mp3	コーヒー

cold	1_069_V_fcw_10.mp3	冷たい

water	1_069_V_fcw_11.mp3	水

young	1_069_V_fcw_12.mp3	若い

house	1_069_V_fcw_13.mp3	家

busy	1_069_V_fcw_14.mp3	いそがしい

free	1_069_V_fcw_15.mp3	自由な，ひまな

sad	1_069_V_fcw_16.mp3	悲しい

happy	1_069_V_fcw_17.mp3	うれしい，幸せな

time	1_070_V_fcw_01.mp3	時刻

get	1_070_V_fcw_02.mp3	なる

o'clock	1_070_V_fcw_03.mp3	（ちょうど）〜時

breakfast	1_070_V_fcw_04.mp3	朝食

come	1_070_V_fcw_05.mp3	来る

home	1_070_V_fcw_06.mp3	家に/で

bed	1_070_V_fcw_07.mp3	ベッド

get up	1_070_V_fcw_08.mp3	起きる

get home	1_070_V_fcw_09.mp3	家に着く

go to bed	1_070_V_fcw_10.mp3	寝る

noon	1_071_V_fcw_01.mp3	正午

London	1_071_V_fcw_02.mp3	ロンドン

Los Angeles	1_071_V_fcw_03.mp3	ロサンゼルス

Sydney	1_071_V_fcw_04.mp3	シドニー

Santiago	1_071_V_fcw_05.mp3	サンチアゴ

