take a message	3_080_V_fcw_01.mp3	伝言を聞く

leave	3_081_V_fcw_01.mp3	（〜を）残す

back	3_081_V_fcw_02.mp3	もとへ，帰って

leave a message	3_081_V_fcw_03.mp3	伝言を残す

origin(s)	3_082_V_fcw_01.mp3	（〜の）起源

furniture	3_082_V_fcw_02.mp3	家具

futon	3_082_V_fcw_03.mp3	フトン，ソファーベッド

sofa	3_082_V_fcw_04.mp3	ソファー

karaoke	3_082_V_fcw_05.mp3	カラオケ

empty	3_082_V_fcw_06.mp3	空の

orchestra	3_082_V_fcw_07.mp3	オーケストラ

Isn't it ~?	3_082_V_fcw_08.mp3	〜じゃないですか（〜ですよね）。

department store	3_084_V_fcw_01.mp3	デパート

met	3_084_V_fcw_02.mp3	meetの過去・過去分詞形

here's	3_084_V_fcw_03.mp3	here is

American English 	3_084_V_fcw_04.mp3	アメリカ英語

ground floor	3_084_V_fcw_05.mp3	１階〔イギリス英語〕

expression	3_086_V_fcw_01.mp3	表現，言い回し，表情

situation(s)	3_086_V_fcw_02.mp3	状況

someone	3_086_V_fcw_03.mp3	だれか

attention	3_086_V_fcw_04.mp3	注意

phrase	3_086_V_fcw_05.mp3	フレーズ

case	3_086_V_fcw_06.mp3	場合

useful	3_086_V_fcw_07.mp3	役に立つ

differences < difference	3_086_V_fcw_08.mp3	違い

robot	3_090_V_fcw_01.mp3	ロボット

scientist	3_090_V_fcw_02.mp3	科学者

design	3_090_V_fcw_03.mp3	（〜を）設計する

assist	3_090_V_fcw_04.mp3	（人を）助ける

respect	3_090_V_fcw_05.mp3	（〜を）尊敬する

fulfill(ed)	3_090_V_fcw_06.mp3	実現する

childhood	3_090_V_fcw_07.mp3	幼少時代

difficulties ~ ing	3_090_V_fcw_08.mp3	〜するのが難しい

Astro Boy	3_090_V_fcw_09.mp3	『鉄腕アトム』

Atom	3_090_V_fcw_10.mp3	アトム〔主人公の名前〕

introduce	3_091_V_fcw_01.mp3	（人を）紹介する

painting(s)	3_091_V_fcw_02.mp3	絵

poem(s)	3_091_V_fcw_03.mp3	詩

I'd	3_091_V_fcw_04.mp3	I would

I'd like to~.	3_091_V_fcw_05.mp3	〜したいのですが

P.E.	3_092_V_fcw_01.mp3	体育

mouth	3_092_V_fcw_02.mp3	口

translate(d)	3_092_V_fcw_03.mp3	（〜を）翻訳する，訳す

into	3_092_V_fcw_04.mp3	…に（なって，変わって）

exhibition(s)	3_092_V_fcw_05.mp3	展覧会

abroad	3_092_V_fcw_06.mp3	外国で

even	3_092_V_fcw_07.mp3	〜さえも

shouldn't 	3_092_V_fcw_08.mp3	should not

give up on ~ 	3_092_V_fcw_09.mp3	〜に見切りをつける

even if ~	3_092_V_fcw_10.mp3	たとえ〜だとしても

paralyzed	3_092_V_fcw_11.mp3	麻痺した

