law(s)	3_098_V_fcw_01.mp3	法，法律

nor	3_098_V_fcw_02.mp3	〜でも・・・でもない

p.m.	3_098_V_fcw_03.mp3	午後〜時

a.m.	3_098_V_fcw_04.mp3	午前〜時

entertainment	3_098_V_fcw_05.mp3	娯楽

rule(s)	3_098_V_fcw_06.mp3	規則

allow(ed)	3_098_V_fcw_07.mp3	（〜を）許可する

as soon as ~  	3_098_V_fcw_08.mp3	〜するとすぐ（に）

neither~nor…	3_098_V_fcw_09.mp3	〜も・・・もない

too~to…	3_098_V_fcw_10.mp3	・・・するには〜すぎる，〜すぎて・・・できない

Anne Frank	3_098_V_fcw_11.mp3	アンネ・フランク

anti-Jewish laws	3_098_V_fcw_12.mp3	反ユダヤ人法

German(s)	3_098_V_fcw_13.mp3	ドイツ人

taken	3_100_V_fcw_01.mp3	takeの過去分詞形

separate(d)	3_100_V_fcw_02.mp3	（〜を）分ける

return	3_100_V_fcw_03.mp3	戻る

shut < shut	3_100_V_fcw_04.mp3	（〜を）閉める

gone	3_100_V_fcw_05.mp3	goの過去分詞形

coat(s)	3_100_V_fcw_06.mp3	コート

sock(s)	3_100_V_fcw_07.mp3	靴下

carrot(s)	3_100_V_fcw_08.mp3	ニンジン

count	3_100_V_fcw_09.mp3	（〜を）数える

take away ~	3_100_V_fcw_10.mp3	〜を連れ去る

shut up ~ 	3_100_V_fcw_11.mp3	〜を閉鎖する

be gone	3_100_V_fcw_12.mp3	いなくなる

so ~ that …	3_100_V_fcw_13.mp3	とっても〜なので・・・

human(s)	3_102_V_fcw_01.mp3	人間

war	3_102_V_fcw_02.mp3	戦争

leader(s)	3_102_V_fcw_03.mp3	指導者

ordinary 	3_102_V_fcw_04.mp3	普通の

responsible	3_102_V_fcw_05.mp3	責任を負うべき

deep	3_102_V_fcw_06.mp3	深く

everything	3_102_V_fcw_07.mp3	何もかも

not only ~ but also…	3_102_V_fcw_08.mp3	〜だけでなく・・・も

deep down	3_102_V_fcw_09.mp3	心の底では

despair(ed)	3_104_V_fcw_01.mp3	絶望する

adventure	3_104_V_fcw_02.mp3	冒険

complain	3_104_V_fcw_03.mp3	不平を言う

goodness	3_104_V_fcw_04.mp3	善良さ

feel down	3_104_V_fcw_05.mp3	落ち込む

all the time	3_104_V_fcw_06.mp3	いつも

a big adventure	3_104_V_fcw_07.mp3	大いなる冒険

