during	2_006_V_fcw_01.mp3	〜の間，〜中

rode < ride	2_006_V_fcw_02.mp3	乗る

castle	2_006_V_fcw_03.mp3	城

had	2_006_V_fcw_04.mp3	haveの過去形

Botchan Train	2_006_V_fcw_05.mp3	坊っちゃん列車

hot spring(s)	2_006_V_fcw_06.mp3	温泉

plane	2_007_V_fcw_01.mp3	飛行機

ate	2_007_V_fcw_02.mp3	eatの過去形

took	2_007_V_fcw_03.mp3	takeの過去形

anything	2_007_V_fcw_04.mp3	何か

postcard(s)	2_007_V_fcw_05.mp3	絵はがき

was	2_008_V_fcw_01.mp3	〔am, isの過去形〕〜だった，〜にいた

exciting	2_008_V_fcw_02.mp3	わくわくするような

were	2_008_V_fcw_03.mp3	〔areの過去形〕〜だった，〜にいた

powerful	2_008_V_fcw_04.mp3	迫力のある

stew	2_008_V_fcw_05.mp3	シチュー

river	2_008_V_fcw_06.mp3	川

came	2_008_V_fcw_07.mp3	comeの過去形

come home	2_008_V_fcw_08.mp3	帰宅する

sumo stable	2_008_V_fcw_09.mp3	相撲部屋

sumo wrestler(s)	2_008_V_fcw_10.mp3	力士

early	2_010_V_fcw_01.mp3	早く

push(ed)	2_010_V_fcw_02.mp3	（〜を）押す

heavy	2_010_V_fcw_03.mp3	重い

time(s)	2_010_V_fcw_04.mp3	回，度

move	2_010_V_fcw_05.mp3	動く

all	2_010_V_fcw_06.mp3	すべてのもの，こと

strong	2_010_V_fcw_07.mp3	強い

wasn't	2_010_V_fcw_08.mp3	was not

not ~ at all	2_010_V_fcw_09.mp3	全然〜ない

number one	2_010_V_fcw_10.mp3	一番/最高の(人/もの)

made	2_012_V_fcw_01.mp3	makeの過去形

visitor(s)	2_012_V_fcw_02.mp3	訪問者

pot	2_012_V_fcw_03.mp3	なべ

meat	2_012_V_fcw_04.mp3	肉

vegetable(s)	2_012_V_fcw_05.mp3	野菜

each	2_012_V_fcw_06.mp3	それぞれの

its	2_012_V_fcw_07.mp3	それの

original	2_012_V_fcw_08.mp3	独自の

communication	2_012_V_fcw_09.mp3	意思の疎通

meal	2_012_V_fcw_10.mp3	食事

important	2_012_V_fcw_11.mp3	大切な，重要な

stable master	2_012_V_fcw_12.mp3	親方

dad	2_016_V_fcw_01.mp3	お父さん

mom	2_016_V_fcw_02.mp3	お母さん

grandfather	2_016_V_fcw_03.mp3	祖父

grandmother	2_016_V_fcw_04.mp3	祖母

grandson	2_016_V_fcw_05.mp3	孫息子

granddaughter	2_016_V_fcw_06.mp3	孫娘

wife	2_016_V_fcw_07.mp3	妻

son	2_016_V_fcw_08.mp3	息子

daughter	2_016_V_fcw_09.mp3	娘

aunt	2_016_V_fcw_10.mp3	おば

cousin	2_016_V_fcw_11.mp3	いとこ

